"","customer_id","sales"
"8140","AZ-10750",159.968
"4103","JK-15370",159.96
"7715","MC-17605",159.96
"6716","CK-12325",159.92
"2118","SW-20245",159.88
"8844","FA-14230",159.84
"5273","KL-16555",159.8
"9859","HR-14770",159.8
"1154","KL-16555",159.768
"4371","LH-16900",159.75
"6909","EM-13825",159.56
"8674","RD-19810",159.56
"8978","LC-16870",159.04
"6536","HK-14890",158.99
"2424","SV-20935",158.928
"8283","DH-13675",158.928
"1380","VD-21670",158.9
"6550","RB-19465",158.9
"4113","NC-18625",158.376
"4837","FH-14350",158.376
"6380","TB-21595",158.376
"6450","PR-18880",158.376
"8320","FC-14245",158.376
"89","GM-14455",158.368
"7553","JR-16210",158.28
"5194","AI-10855",158.13
"7305","LH-17155",158.13
"152","TW-21025",157.92
"7152","LH-16900",157.9
"119","GG-14650",157.794
"751","RF-19735",157.74
"2932","GT-14710",156.792
"7408","MG-17890",156.792
"6339","DB-13660",156.512
"8170","HE-14800",156.512
"4070","TP-21415",156.3728
"2831","ND-18370",155.976
"1604","ME-17725",155.94
"6547","GH-14410",155.88
"6689","LS-17200",155.88
"895","PC-18745",155.82
"1018","KM-16225",155.82
"8949","VG-21790",155.456
"1314","PK-19075",155.372
"7262","DK-12835",155.372
"8393","SR-20425",155.372
"2539","SV-20365",155.37
"2583","SD-20485",155.35
"3865","SC-20305",155.34
"1012","PF-19165",155.25
"3644","MC-17845",155.12
"2362","CP-12340",155.04
"7755","SP-20620",154.95
"994","RF-19735",154.9
"5682","RD-19585",154.9
"5955","DK-13225",154.9
"6976","SO-20335",154.9
"7670","MA-17560",154.9
"7841","JK-15205",154.9
"1406","SD-20485",154.764
"3388","Dp-13240",154.764
"7142","MH-17290",154.764
"1392","PP-18955",154.44
"2774","JE-15745",154.44
"1734","LH-17155",154.24
"9890","MM-17920",153.824
"7368","JF-15190",153.78
"4601","BF-11170",153.728
"2481","FO-14305",153.584
"4026","SF-20965",153.584
"4382","RA-19915",153.584
"2874","TD-20995",153.568
"2192","AP-10915",153.552
"6072","FH-14365",153.552
"3682","BT-11680",153.36
"2134","WB-21850",152.991
"539","DK-12985",152.94
"7672","TS-21655",152.94
"9817","BD-11605",152.91
"5632","SU-20665",152.8
"1432","IM-15070",152.76
"6069","BG-11035",152.688
"6832","DL-13495",152.65
"8990","CS-12355",152.24
"3475","RW-19630",152
"3863","LC-16885",151.96
"9547","BD-11560",151.96
"6312","NG-18355",151.92
"1011","VG-21790",151.72
"7221","RB-19360",151.62
"1418","SV-20815",151.2
"9941","NH-18610",151.2
"5363","EH-13990",151.192
"8965","ES-14080",151.188
"6078","NZ-18565",151.056
"4597","MG-17890",150.98
"6360","CK-12205",150.8
"6735","BT-11680",150.66
"8551","DC-13285",150.408
"5417","JE-15715",150.384
"149","JE-16165",149.97
"809","AA-10375",149.97
"3215","NP-18325",149.97
"4240","ME-17320",149.97
"7819","PP-18955",149.97
"184","RM-19675",149.95
"890","JE-15475",149.95
"1914","EH-13990",149.95
"3960","NH-18610",149.95
"6718","DP-13105",149.95
"7378","AG-10270",149.95
"9041","KM-16225",149.95
"9781","BG-11035",149.9
"6404","BW-11110",149.73
"2140","GT-14635",149.544
"919","RW-19630",149.352
"6568","KM-16720",149.352
"3199","TT-21070",149.232
"7598","JA-15970",148.704
"1708","JK-15205",148.48
"3328","KD-16270",148.48
"4542","RL-19615",148.48
"7450","FM-14380",148.48
"3866","JF-15355",148.32
"3637","PP-18955",148.288
"7010","DB-12910",148.257
"8111","RW-19540",148.02
"8411","LB-16795",147.92
"9843","MH-17290",147.92
"9233","MM-17260",147.568
"3486","MG-17875",147.184
"4458","DS-13030",147.184
"7468","AC-10615",147.184
"7709","JM-15250",147.184
"42","LC-16930",147.168
"8764","PO-19180",146.952
"7591","CV-12295",146.86
"721","RD-19810",146.82
"2139","CB-12415",146.82
"6598","ON-18715",146.82
"6679","TB-21055",146.82
"6956","RH-19510",146.82
"7011","FM-14215",146.76
"65","KM-16720",146.73
"2088","IM-15070",146.73
"6879","TW-21025",146.73
"9078","LO-17170",146.73
"9334","RP-19270",146.73
"7092","RP-19390",146.688
"9305","KD-16615",146.688
"8076","KH-16690",146.544
"7514","JL-15835",146.45
"2066","GG-14650",146.352
"4590","MC-18130",146.352
"6601","RA-19945",146.352
"8502","SJ-20125",146.352
"4101","ZC-21910",146.176
"3810","AH-10690",146.136
"6830","PJ-19015",146.04
"2438","PW-19240",145.98
"8979","LC-16870",145.98
"1369","SZ-20035",145.9
"5506","MB-17305",145.9
"2798","IG-15085",145.85
"4643","BC-11125",145.764
"7167","GM-14440",145.764
"7990","MM-18055",145.764
"1933","SV-20365",145.74
"1360","KT-16465",145.568
"3929","JS-15880",145.544
"8649","RP-19390",144.96
"2000","ND-18460",144.95
"2931","TT-21220",144.784
"9453","SJ-20500",144.6
"5169","LA-16780",144.12
"6314","NG-18355",144.12
"7121","MF-18250",144.12
"600","CK-12205",143.982
"171","BM-11140",143.976
"6703","CS-12355",143.976
"789","SA-20830",143.96
"7169","HK-14890",143.96
"2543","NB-18580",143.952
"9075","KH-16630",143.952
"8906","CA-12265",143.928
"5348","LH-16900",143.856
"6264","AT-10735",143.856
"915","BM-11650",143.73
"2841","AC-10660",143.728
"144","SH-19975",143.7
"1587","NP-18325",143.7
"2253","JK-16120",143.7
"8323","XP-21865",143.7
"7019","AP-10915",143.64
"2275","AR-10405",143.432
"9159","MG-17695",143.128
"1267","JC-16105",142.86
"6530","TP-21130",142.8
"603","AS-10240",142.776
"8696","TS-21205",142.776
"5599","DO-13435",142.488
"3621","JC-15775",142.4
"4694","JL-15835",142.36
"7313","NB-18655",142.182
"6058","EH-14125",142.04
"2026","MC-17275",141.96
"3367","NW-18400",141.96
"3696","TC-21475",141.96
"7119","SO-20335",141.96
"7147","SR-20425",141.96
"8146","CA-11965",141.96
"8400","HE-14800",141.9
"284","TB-21520",141.76
"6295","AJ-10780",141.76
"6280","JK-15205",141.552
"8066","JM-15250",141.42
"1855","RK-19300",141.4
"3845","TS-21370",141.4
"1213","SP-20620",141.372
"2306","BP-11185",141.372
"7497","TC-21295",140.97
"1842","KH-16330",140.81
"4626","CK-12760",140.75
"9966","MP-17470",140.75
"1335","HP-14815",140.736
"3064","BF-11215",140.736
"6787","CC-12610",140.736
"9735","KD-16615",140.67
"5669","TG-21640",140.376
"5699","CA-12055",139.96
"9020","VP-21760",139.96
"9614","BS-11380",139.96
"1790","RP-19855",139.95
"6642","WB-21850",139.944
"5547","SG-20470",139.93
"2166","HA-14920",139.92
"6539","CC-12220",139.92
"415","KC-16675",139.86
"2132","RF-19345",139.86
"9759","MC-18100",139.8
"8632","HM-14980",139.58
"3606","ST-20530",139.44
"1444","SC-20440",139.424
"5143","JL-15835",139.04
"6782","JC-15775",138.588
"9144","QJ-19255",138.56
"7196","PO-19180",138
"7218","TG-21310",137.94
"8387","EJ-14155",137.94
"1859","JB-15400",137.62
"5024","RF-19735",137.62
"9631","MH-17785",137.54
"8304","GW-14605",137.352
"4598","MG-17890",137.25
"2355","SC-20260",137.24
"3926","BN-11515",137.24
"2465","CS-12460",136.99
"8433","MM-17260",136.96
"1909","RW-19540",136.92
"2604","EN-13780",136.784
"5701","SS-20875",136.53
"5242","BF-11020",136.464
"9445","MO-17800",136.26
"6454","SP-20650",135.99
"9798","PJ-19015",135.99
"8932","PG-18895",135.984
"3266","EH-14185",135.98
"9768","PF-19225",135.95
"3112","MS-17770",135.9
"318","NM-18445",135.882
"9007","EA-14035",135.8
"2913","DL-12925",135.72
"3598","LC-17140",135.516
"7138","TG-21640",135.3
"7317","MN-17935",135.3
"6496","SS-20515",135.09
"5690","KM-16225",134.99
"1788","RP-19855",134.97
"3885","CC-12670",134.85
"7937","DS-13180",134.8
"940","RP-19270",134.48
"4614","DS-13180",134.376
"657","CR-12730",134.288
"8075","CA-12055",134.272
"3838","KM-16720",134.01
"8745","LC-16885",133.98
"6643","WB-21850",133.472
"3467","MC-17845",133.38
"6640","PO-18865",133.2
"6366","SA-20830",133.12
"797","DB-13120",132.79
"9840","RE-19450",132.696
"2703","JD-16015",132.6
"644","SC-20305",132.52
"1654","CD-12280",132.52
"9553","SM-20905",132.52
"5807","KB-16240",132.224
"6911","NP-18700",132.16
"208","JH-15985",131.98
"6468","CC-12100",131.98
"4360","NC-18340",131.94
"607","AS-10240",131.904
"8077","KH-16690",131.904
"8555","LA-16780",131.88
"9900","KD-16615",131.88
"3421","CL-12565",131.6
"6874","CG-12520",131.376
"401","AG-10675",131.136
"8723","SP-20860",131.104
"8629","SV-20365",130.98
"4706","WB-21850",130.71
"117","RC-19960",130.464
"8842","BP-11290",130.112
"2714","CP-12085",129.98
"3735","VM-21835",129.98
"2518","DW-13585",129.93
"6785","JH-15910",129.93
"724","MR-17545",129.92
"3335","PR-18880",129.92
"5040","AI-10855",129.92
"6036","AA-10645",129.92
"7661","NB-18580",129.92
"5685","CK-12205",129.888
"457","SC-20095",129.568
"521","DB-13210",129.568
"4453","AS-10630",129.568
"7946","SC-20380",129.552
"9129","TB-21175",129.552
"1740","DB-13120",129.45
"4293","MB-17305",129.39
"2920","MM-17920",129.3
"8425","NC-18340",129.3
"9822","JS-15685",129.3
"3430","LF-17185",128.9
"4964","BE-11455",128.85
"5513","EN-13780",128.85
"6004","KN-16390",128.85
"3322","TH-21550",128.82
"2406","MG-18145",128.744
"7586","DK-12895",128.744
"4212","RD-19480",128.4
"5476","SJ-20500",128.4
"8171","SZ-20035",128.34
"9467","CD-12280",128.124
"4468","DJ-13510",128.058
"6945","ZC-21910",128.058
"3084","TP-21415",127.984
"3898","SH-20395",127.984
"9899","DP-13000",127.984
"4569","NM-18445",127.96
"4743","JD-16060",127.96
"5869","RD-19900",127.95
"6005","GB-14530",127.95
"6309","LW-17125",127.95
"6811","PS-18760",127.936
"1857","AC-10420",127.92
"8658","JG-15160",127.904
"2364","AB-10060",127.88
"8449","TH-21115",127.88
"4557","EB-13870",127.869
"8971","JP-15460",127.785
"5707","NW-18400",127.764
"7579","DM-13345",127.764
"7862","TG-21310",127.764
"4822","CK-12205",127.554
"8106","RD-19930",127.386
"3673","ML-17410",127.372
"7628","MP-17470",127.302
"971","DL-13315",127.104
"8006","QJ-19255",126.624
"5545","JM-16195",126.56
"511","LS-17245",126.3
"8728","PW-19030",126.3
"7418","SC-20770",126.08
"7257","EM-14140",125.99
"8504","CA-12775",125.99
"2743","SC-20770",125.976
"8007","JM-16195",125.944
"6592","SV-20815",125.93
"6638","PO-18865",125.88
"1164","AP-10720",125.76
"6216","JS-16030",125.7
"8756","BF-11170",125.36
"9127","MD-17860",125.13
"1019","KM-16225",124.95
"2228","LA-16780",124.792
"3859","JK-16120",124.792
"1554","BO-11425",124.75
"1134","JS-15940",124.608
"2498","BS-11800",124.46
"3070","YC-21895",124.41
"7840","GM-14500",124.404
"2717","SE-20110",124.36
"2816","DR-12940",124.36
"7038","AT-10735",124.36
"9886","SH-19975",124.25
"30","TB-21520",124.2
"972","DL-13315",124.2
"1032","LA-16780",124.11
"6913","NP-18700",124.032
"4630","BD-11725",123.96
"5061","DL-12925",123.96
"2194","AP-10915",123.92
"4634","AP-10915",123.92
"5468","JM-16195",123.92
"5961","MA-17560",123.92
"7223","ES-14080",123.92
"8847","DN-13690",123.92
"9767","FM-14215",123.92
"9309","AG-10495",123.858
"2344","CL-11890",123.552
"1361","HM-14860",123.256
"4726","LH-16900",123.144
"2980","CL-12565",123.136
"7127","PK-19075",123.088
"1391","PP-18955",122.97
"1569","DV-13465",122.97
"3340","TB-21055",122.97
"4176","RS-19765",122.97
"7582","KH-16690",122.97
"1783","CB-12535",122.94
"7584","KH-16690",122.94
"8259","AJ-10960",122.94
"3238","DW-13195",122.92
"7401","CB-12535",122.91
"2601","SK-19990",122.71
"7053","WB-21850",122.688
"1155","PS-19045",122.48
"6426","CC-12370",122.382
"9873","BE-11455",122.382
"2276","AR-10405",122.352
"2701","SM-20320",122.352
"4530","TN-21040",122.352
"5465","DB-13210",122.352
"638","ME-17725",122.328
"7103","KH-16330",122.328
"6740","PO-18850",122.136
"1313","FM-14380",122.12
"2085","IM-15070",122.12
"6634","MB-18085",122.12
"6175","GB-14575",121.96
"6748","BP-11155",121.96
"2600","SK-19990",121.94
"1889","TB-21520",121.792
"3296","EB-13870",121.792
"8886","CR-12625",121.78
"2618","MS-17365",121.68
"2524","CD-12790",121.6
"2836","GA-14725",121.6
"9583","AZ-10750",121.536
"1466","MB-17305",121.376
"2189","IL-15100",121.3
"1649","SF-20200",121.104
"3672","EH-14125",121.104
"8618","FM-14380",121.104
"9195","NR-18550",120.98
"8693","TS-21205",120.96
"4144","EH-14125",120.784
"7965","CC-12610",120.784
"9805","TB-21595",120.768
"2367","EH-13990",120.712
"3073","BS-11755",120.666
"8365","MG-17890",120.666
"9380","SF-20200",120.576
"2838","JB-15400",120.33
"1092","NP-18325",120.15
"8009","TB-21625",120
"8952","JH-15430",120
"9490","VM-21835",120
"1116","RA-19915",119.98
"7246","BP-11155",119.98
"3059","DM-13345",119.976
"3158","DB-13210",119.976
"6871","TB-21520",119.976
"708","DP-13165",119.96
"1078","DW-13540",119.96
"1862","GM-14440",119.96
"3141","RB-19360",119.96
"3766","JJ-15760",119.96
"7050","WB-21850",119.96
"7086","KH-16690",119.96
"615","CK-12595",119.94
"7488","CM-12190",119.94
"9660","LC-16885",119.94
"1424","RW-19540",119.904
"5138","SW-20455",119.9
"6340","EM-14140",119.85
"1115","RA-19915",119.833
"9238","DS-13030",119.833
"632","FM-14380",119.8
"758","DC-13285",119.8
"4873","KN-16390",119.8
"2452","DB-13405",119.7
"497","SC-20095",119.616
"5029","VG-21790",119.616
"9965","MP-17470",119.56
"7648","CK-12205",119.448
"7664","DR-12940",119.1
"6141","JF-15190",119.04
"6186","MH-17785",119.04
"6242","KB-16405",119.04
"6365","DS-13030",119.02
"4671","KL-16645",118.99
"1065","TS-21160",118.782
"9310","JH-16180",118.782
"8803","JF-15190",118.65
"3744","RA-19915",118.25
"8093","SV-20935",118.25
"7649","CK-12205",118.16
"8666","KB-16315",118.16
"8650","RP-19390",118
"5611","AB-10105",117.96
"9018","SG-20470",117.882
"9336","RP-19270",117.576
"4946","BD-11320",117.488
"8159","LT-17110",117.488
"6165","ES-14020",117.456
"5794","LD-17005",117.36
"3337","PR-18880",117.144
"6747","AA-10375",116.98
"4526","RS-19765",116.832
"8061","LW-17215",116.82
"1407","SD-20485",116.784
"7197","HF-14995",116.76
"7352","AH-10690",116.4
"6270","AS-10285",116.312
"2702","RP-19390",116.28
"3751","DR-12880",116.28
"4077","SM-20950",116.28
"4481","XP-21865",116.28
"3522","ML-17395",116
"6907","VG-21790",115.96
"9290","AM-10360",115.96
"9245","PW-19030",115.84
"6137","NC-18415",115.44
"850","CK-12760",115.36
"9906","RP-19855",115.36
"1006","JK-15730",115.296
"4753","SC-20380",115.296
"5527","TB-21355",115.296
"8699","IL-15100",115.136
"123","SC-20725",115.02
"1299","QJ-19255",114.95
"5220","PP-18955",114.95
"9198","EH-13765",114.95
"10","BH-11710",114.9
"3229","BN-11515",114.9
"7728","PA-19060",114.848
"2814","DR-12940",114.6
"6469","CC-12100",114.52
"3072","LR-16915",114.46
"7535","BS-11380",114.288
"1294","PF-19165",114.2
"2531","DJ-13510",114.2
"4883","SC-20695",114.2
"6880","TW-21025",114.2
"2343","GM-14455",113.97
"4423","TB-21355",113.94
"6035","AA-10645",113.94
"6888","SS-20140",113.94
"2393","SG-20605",113.92
"6659","DB-13405",113.92
"2950","EM-14140",113.888
"3247","SJ-20125",113.888
"7304","LH-17155",113.888
"4336","SN-20710",113.82
"1223","BM-11140",113.79
"6733","BT-11680",113.76
"6179","GB-14575",113.73
"7974","JK-15625",113.73
"7230","GB-14575",113.6
"414","KH-16510",113.568
"2951","EM-14140",113.568
"3654","CP-12340",113.568
"6368","JK-16120",113.568
"655","CR-12730",113.552
"4764","NS-18640",113.52
"7137","TG-21640",113.52
"6809","PS-18760",113.372
"6818","LO-17170",113.372
"38","SN-20710",113.328
"7812","DP-13390",113.22
"4576","AG-10765",113.1
"1962","RW-19690",112.8
"5655","AH-10120",112.776
"5777","AP-10915",112.648
"4134","PV-18985",112.12
"2081","MS-17365",111.984
"4909","BH-11710",111.984
"8291","EB-13750",111.98
"1552","IG-15085",111.96
"4358","CP-12340",111.96
"6686","CM-11815",111.96
"8619","FM-14380",111.96
"9500","PW-19030",111.96
"6420","JO-15145",111.93
"5424","NM-18520",111.9
"2542","KD-16615",111.888
"2152","RB-19435",111.79
"7348","GH-14425",111.79
"3376","CS-12490",111.672
"7817","GW-14605",111.672
"7139","HP-14815",111.15
"8388","EJ-14155",111.15
"3756","LC-16870",111.104
"8858","SN-20560",111.04
"7324","SC-20050",111
"4967","BE-11455",110.98
"8176","SS-20410",110.97
"173","CS-12130",110.96
"5919","PF-19120",110.96
"8481","BD-11560",110.96
"9464","CD-12280",110.96
"8404","JK-15640",110.528
"6480","NR-18550",110.4
"6226","BT-11530",110.376
"7220","RB-19360",110.376
"4559","HM-14860",110.352
"9592","KD-16495",110.352
"7370","JF-15190",110.11
"6109","SP-20920",110.096
"4438","DK-13375",109.95
"1651","HH-15010",109.92
"1754","VW-21775",109.92
"5677","SC-20680",109.92
"5859","CM-12235",109.92
"2693","AJ-10795",109.9
"8088","SR-20425",109.9
"1766","ML-17755",109.8
"6003","SW-20245",109.764
"9961","HE-14800",109.69
"4996","SC-20050",109.592
"5386","CV-12805",109.53
"1168","DL-13315",109.48
"2257","LA-16780",109.48
"6516","RD-19480",108.96
"8165","AB-10060",108.96
"671","MO-17800",108.925
"3440","KA-16525",108.92
"3874","DM-13015",108.784
"7805","VS-21820",108.784
"9030","EM-13960",108.768
"5462","TS-21340",108.72
"2217","NS-18505",108.608
"2692","CS-12130",108.576
"6414","BD-11620",108.576
"1055","NF-18595",108.4
"6348","AG-10900",108.4
"2827","MJ-17740",108.336
"5871","EH-14005",108.08
"3253","CC-12220",107.984
"763","LH-17020",107.982
"2171","JH-15820",107.982
"5130","EP-13915",107.976
"4335","SN-20710",107.97
"7168","SG-20605",107.97
"1795","BE-11455",107.94
"4408","SN-20710",107.94
"5964","LR-17035",107.88
"6540","CC-12220",107.88
"1061","JD-16060",107.772
"9787","KH-16360",107.772
"5251","NP-18685",107.648
"9246","KD-16615",107.648
"2730","FH-14350",107.53
"2456","DB-13405",107.44
"3825","JG-15805",107.44
"619","NG-18355",107.424
"6636","RP-19390",107.424
"9795","CS-12490",107.118
"1698","AG-10900",106.96
"7653","PS-18970",106.96
"8451","TH-21235",106.869
"6183","JK-15625",106.8
"1853","RK-19300",106.75
"7487","FA-14230",106.68
"2512","KW-16570",106.5
"874","SM-20005",106.344
"2305","MO-17800",106.32
"7087","CC-12685",106.32
"7888","TS-21655",106.32
"8004","AA-10645",106.32
"8410","ML-17755",106.32
"2080","MS-17365",106.232
"8025","JF-15565",106.08
"6848","JO-15145",106.05
"3545","RD-19810",105.98
"4537","ES-14080",105.98
"5203","TM-21010",105.98
"2669","NL-18310",105.96
"9570","PS-18760",105.686
"583","DV-13465",105.584
"3248","SJ-20125",105.584
"5157","AG-10495",105.584
"8353","MM-18055",105.584
"8982","JG-15115",105.584
"5378","JM-15580",105.552
"155","SP-20650",105.52
"5082","SC-20230",105.52
"5276","PO-18850",105.52
"5808","JD-16150",105.52
"7928","MC-17425",105.52
"8398","SM-20950",105.52
"496","MD-17350",105.42
"1697","PO-19195",104.98
"3062","JD-16150",104.97
"9572","PS-18760",104.93
"2030","GP-14740",104.9
"4367","MA-17995",104.9
"3649","DB-13210",104.88
"1389","PP-18955",104.85
"2649","TB-21400",104.85
"3580","DK-13090",104.85
"5775","KT-16465",104.85
"5966","CC-12145",104.85
"6100","SV-20365",104.85
"9161","MJ-17740",104.85
"3573","JW-15955",104.8
"369","MK-17905",104.79
"8099","SB-20185",104.79
"6304","TP-21565",104.784
"8986","TN-21040",104.75
"9406","MH-17785",104.696
"2125","EH-14005",104.68
"5866","BP-11185",104.58
"9585","HD-14785",104.58
"1677","EB-13930",104.28
"8412","LB-16795",104.28
"5200","RE-19450",104.23
"5908","KD-16495",104.184
"690","NP-18325",104.01
"4372","SB-20290",103.968
"6488","MF-18250",103.936
"460","JH-15985",103.92
"3667","TB-21250",103.92
"898","MS-17365",103.6
"7921","RF-19840",103.6
"6444","TT-21460",103.5
"9425","BP-11185",103.481
"5478","CS-12250",103.192
"654","AR-10405",103.12
"718","KC-16540",103.056
"4220","TB-21400",102.96
"6410","AH-10120",102.93
"9931","SC-20575",102.93
"2547","JE-15745",102.833
"8800","DO-13435",102.72
"6737","MM-18055",102.624
"3799","NC-18415",102.592
"9262","CS-11950",102.582
"6622","PM-18940",102.438
"6936","SC-20260",102.368
"105","LC-16870",102.36
"1048","ZC-21910",102.36
"1271","SP-20545",102.336
"7878","LC-16870",102.336
"857","BK-11260",102.3
"8571","TS-21505",102.3
"9190","PB-19150",102.24
"9609","MZ-17515",102.13
"5471","TS-21505",102.018
"8867","RB-19435",101.994
"3151","NF-18385",101.988
"9151","ML-17395",101.96
"4006","KM-16660",101.94
"6579","MS-17530",101.94
"6581","AM-10705",101.94
"1129","PA-19060",101.88
"2761","NK-18490",101.84
"4885","RF-19345",101.7
"7387","TT-21070",101.52
"9468","CD-12280",101.4
"5410","TS-21505",101.34
"7911","SR-20740",101.34
"5129","BP-11185",101.12
"4776","PK-19075",100.94
"6800","LW-16825",100.8
"7319","MY-18295",100.8
"9006","ED-13885",100.8
"545","PG-18895",100.792
"3809","AH-10690",100.792
"1106","EH-13945",100.704
"4562","DM-12955",100.704
"8253","DK-12895",100.704
